timestamp,gateway_address,schedule_id,connected_nodes,avg_latency_ms,avg_pdr_downlink_radio,avg_pdr_uplink_radio,latest_node_tx_count,latest_node_rx_count,latest_gw_tx_count,latest_gw_rx_count
2025-09-11T17:19:40.390208,0x24374C76B5CF8604,1,20,220.96,1,1,982,982,982,982
2025-09-11T17:19:41.445857,0x24374C76B5CF8604,1,20,222.01,1,1,991,991,991,991
2025-09-11T17:19:42.499581,0x24374C76B5CF8604,1,20,221.68,1,1,998,998,998,998
2025-09-11T17:19:43.558973,0x24374C76B5CF8604,1,20,222.28,1,1,1003,1003,1003,1003
2025-09-11T17:19:44.607886,0x24374C76B5CF8604,1,20,223.46,1,1,1009,1009,1009,1009
2025-09-11T17:19:45.667614,0x24374C76B5CF8604,1,20,221.49,1,1,1016,1016,1016,1016
2025-09-11T17:19:46.728281,0x24374C76B5CF8604,1,20,221.08,1,1,1023,1023,1023,1023
2025-09-11T17:19:47.787428,0x24374C76B5CF8604,1,20,219.63,1,1,1030,1030,1030,1030
2025-09-11T17:19:48.847554,0x24374C76B5CF8604,1,20,219.44,1,1,1036,1036,1036,1036
2025-09-11T17:19:49.906224,0x24374C76B5CF8604,1,20,221.66,1,1,1043,1043,1043,1043
2025-09-11T17:19:50.968914,0x24374C76B5CF8604,1,20,221.63,1,1,1049,1049,1049,1049
2025-09-11T17:19:52.028261,0x24374C76B5CF8604,1,20,222.08,1,1,1056,1056,1056,1056
2025-09-11T17:19:53.088696,0x24374C76B5CF8604,1,20,221.65,1,1,1065,1065,1065,1065
2025-09-11T17:19:54.149364,0x24374C76B5CF8604,1,20,222.1,1,1,1069,1069,1069,1069
2025-09-11T17:19:55.209316,0x24374C76B5CF8604,1,20,222.12,1,1,1075,1075,1075,1075
2025-09-11T17:19:56.268937,0x24374C76B5CF8604,1,20,221.46,1,1,1082,1082,1082,1082
2025-09-11T17:19:57.303424,0x24374C76B5CF8604,1,20,221.63,1,1,1090,1090,1090,1090
2025-09-11T17:19:58.365860,0x24374C76B5CF8604,1,20,221.36,1,1,1098,1098,1098,1098
2025-09-11T17:19:59.426155,0x24374C76B5CF8604,1,20,220.7,1,1,1105,1105,1105,1105
2025-09-11T17:20:00.489093,0x24374C76B5CF8604,1,20,218.74,1,1,1112,1112,1112,1112
2025-09-11T17:20:01.550350,0x24374C76B5CF8604,1,20,218.66,1,1,1118,1118,1118,1118
2025-09-11T17:20:02.610055,0x24374C76B5CF8604,1,20,218.6,1,1,1125,1125,1125,1125
2025-09-11T17:20:03.672284,0x24374C76B5CF8604,1,20,219.01,1,1,1131,1131,1131,1131
2025-09-11T17:20:04.735422,0x24374C76B5CF8604,1,20,218.27,1,1,1137,1137,1137,1137
2025-09-11T17:20:05.798834,0x24374C76B5CF8604,1,20,219.09,1,1,1144,1144,1144,1144
2025-09-11T17:20:06.860367,0x24374C76B5CF8604,1,20,219.35,1,1,1146,1146,1146,1146
2025-09-11T17:20:07.920773,0x24374C76B5CF8604,1,20,219.46,1,1,1153,1153,1153,1153
2025-09-11T17:20:08.981695,0x24374C76B5CF8604,1,20,221.84,1,1,1160,1160,1160,1160
2025-09-11T17:20:10.046846,0x24374C76B5CF8604,1,20,222.09,1,1,1169,1169,1169,1169
2025-09-11T17:20:11.109657,0x24374C76B5CF8604,1,20,223.54,1,1,1176,1176,1176,1176
2025-09-11T17:20:12.173675,0x24374C76B5CF8604,1,20,223.1,1,1,1182,1182,1182,1182
2025-09-11T17:20:13.235557,0x24374C76B5CF8604,1,20,221.71,1,1,1190,1190,1190,1190
2025-09-11T17:20:14.297106,0x24374C76B5CF8604,1,20,220.52,1,1,1197,1197,1197,1197
2025-09-11T17:20:15.360465,0x24374C76B5CF8604,1,20,220.33,1,1,1201,1201,1201,1201
2025-09-11T17:20:16.420626,0x24374C76B5CF8604,1,20,222.29,1,1,1208,1208,1208,1208
2025-09-11T17:20:17.481319,0x24374C76B5CF8604,1,20,222.91,1,1,1215,1215,1215,1215
2025-09-11T17:20:18.542638,0x24374C76B5CF8604,1,20,223.8,1,1,1224,1224,1224,1224
2025-09-11T17:20:19.604329,0x24374C76B5CF8604,1,20,225.03,1,1,1231,1231,1231,1231
2025-09-11T17:20:20.667812,0x24374C76B5CF8604,1,20,224.58,1,1,1238,1238,1238,1238
2025-09-11T17:20:21.731357,0x24374C76B5CF8604,1,20,223.16,1,1,1244,1244,1244,1244
2025-09-11T17:20:22.793038,0x24374C76B5CF8604,1,20,222.73,1,1,1247,1247,1247,1247
2025-09-11T17:20:23.855695,0x24374C76B5CF8604,1,20,222.84,1,1,1255,1255,1255,1255
2025-09-11T17:20:24.912675,0x24374C76B5CF8604,1,20,222.01,1,1,1262,1262,1262,1262
2025-09-11T17:20:25.976408,0x24374C76B5CF8604,1,20,220.29,1,1,1271,1271,1271,1271
2025-09-11T17:20:27.036430,0x24374C76B5CF8604,1,20,220.18,1,1,1278,1278,1278,1278
2025-09-11T17:20:28.100142,0x24374C76B5CF8604,1,20,220.12,1,1,1285,1285,1285,1285
