timestamp,gateway_address,node_address,is_alive,success_rate_30s,success_rate_total,pdr_downlink,pdr_uplink,rssi_node_dbm,rssi_gw_dbm,avg_latency_edge_ms,avg_latency_cloud_ms,last_latency_edge_ms,last_latency_cloud_ms
2025-09-11T17:41:16.789026,0x24374C76B5CF8604,0xB962B4F6A50A6F76,True,100.00%,100.00%,0.00%,0.00%,-39,-46,208.33,208.33,198.18,198.18
2025-09-11T17:41:16.789026,0x24374C76B5CF8604,0x6B46BAF4D7A85A28,True,100.00%,100.00%,0.00%,0.00%,-46,-51,241.81,241.81,234.57,234.57
2025-09-11T17:41:16.789026,0x24374C76B5CF8604,0x10A8355E7687831A,True,100.00%,100.00%,0.00%,0.00%,-41,-49,204.83,204.83,156.22,156.22
2025-09-11T17:41:16.789026,0x24374C76B5CF8604,0xDF773BB80AF0C2F9,True,100.00%,100.00%,0.00%,0.00%,-31,-43,211.30,211.30,75.07,75.07
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-29,-38,207.48,207.48,279.42,279.42
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-29,-37,233.64,233.64,464.53,464.53
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-40,-47,231.17,231.17,390.32,390.32
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-37,-44,201.49,201.49,309.84,309.84
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-29,-37,227.51,227.51,228.90,228.90
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-53,225.95,225.95,151.00,151.00
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-36,-42,210.89,210.89,72.94,72.94
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-43,-51,216.10,216.10,178.70,178.70
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-34,-42,214.84,214.84,95.63,95.63
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-30,-38,256.98,256.98,228.61,228.61
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-30,-40,181.70,181.70,142.90,142.90
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x15D5017AA3800F1E,True,100.00%,100.00%,0.00%,0.00%,-25,-34,228.37,228.37,65.83,65.83
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-31,-41,231.76,231.76,249.14,249.14
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x9AB59A717BC7F74D,True,100.00%,100.00%,0.00%,0.00%,-39,-48,187.58,187.58,306.56,306.56
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x038C701874C52B20,True,100.00%,100.00%,0.00%,0.00%,-36,-44,221.46,221.46,352.62,352.62
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-26,-35,226.35,226.35,276.51,276.51
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xDCE0471FD437E359,True,100.00%,100.00%,0.00%,0.00%,-36,-43,222.28,222.28,196.02,196.02
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-39,-43,236.17,236.17,118.18,118.18
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xC82CA0F38D2A15E9,True,100.00%,100.00%,0.00%,0.00%,-37,-45,215.31,215.31,41.28,41.28
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x0C9A20E2E5E6F54C,True,100.00%,100.00%,0.00%,0.00%,-36,-47,246.84,246.84,365.19,365.19
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-36,-45,195.45,195.45,413.38,413.38
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-32,-41,238.23,238.23,334.56,334.56
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x93B9409637347BA4,True,100.00%,100.00%,0.00%,0.00%,-28,-37,241.81,241.81,255.20,255.20
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-34,-38,209.15,209.15,160.35,160.35
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xDBD14A8C2AB0CE32,True,100.00%,100.00%,0.00%,0.00%,-25,-33,240.05,240.05,81.69,81.69
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-35,-39,221.87,221.87,535.21,535.21
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x588D2578218A459B,True,100.00%,100.00%,0.00%,0.00%,-35,-41,250.99,250.99,456.59,456.59
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-24,-29,255.10,255.10,375.62,375.62
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x7694C881B384EE03,True,100.00%,100.00%,0.00%,0.00%,-45,-54,225.44,225.44,293.79,293.79
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x40FC2256FB47388C,True,100.00%,100.00%,0.00%,0.00%,-33,-42,245.57,245.57,213.79,213.79
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xE37BBA04F9D3FE89,True,100.00%,100.00%,0.00%,0.00%,-38,-45,204.37,204.37,132.03,132.03
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xC3DC334F29158BC2,True,100.00%,100.00%,0.00%,0.00%,-39,-47,203.70,203.70,52.94,52.94
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x2AD3880D2C9D1E8F,True,100.00%,100.00%,0.00%,0.00%,-43,-56,240.30,240.30,119.04,119.04
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x1A836AA1A5524991,True,100.00%,100.00%,0.00%,0.00%,-39,-47,186.29,186.29,430.01,430.01
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xDFD017EB417D107C,True,100.00%,100.00%,0.00%,0.00%,-42,-49,235.80,235.80,360.36,360.36
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-30,-37,222.80,222.80,265.52,265.52
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xB962B4F6A50A6F76,True,100.00%,100.00%,0.00%,0.00%,-39,-47,208.82,208.82,173.35,173.35
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x6B46BAF4D7A85A28,True,100.00%,100.00%,0.00%,0.00%,-45,-58,242.13,242.13,91.89,91.89
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0x10A8355E7687831A,True,100.00%,100.00%,0.00%,0.00%,-41,-48,206.72,206.72,278.88,278.88
2025-09-11T17:41:17.872595,0x24374C76B5CF8604,0xDF773BB80AF0C2F9,True,100.00%,100.00%,0.00%,0.00%,-30,-39,219.76,219.76,198.42,198.42
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-29,-38,207.48,207.48,279.42,279.42
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-29,-37,233.64,233.64,464.53,464.53
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-40,-47,231.17,231.17,390.32,390.32
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-37,-44,201.49,201.49,309.84,309.84
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-29,-37,227.51,227.51,228.90,228.90
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-53,225.95,225.95,151.00,151.00
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-36,-42,210.89,210.89,72.94,72.94
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-47,-50,218.68,218.68,258.56,258.56
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-33,-42,221.77,221.77,439.45,439.45
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-30,-39,276.43,276.43,348.41,348.41
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-41,183.20,183.20,267.16,267.16
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x15D5017AA3800F1E,True,100.00%,100.00%,0.00%,0.00%,-27,-32,212.14,212.14,190.46,190.46
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-33,-39,224.49,224.49,108.86,108.86
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x9AB59A717BC7F74D,True,100.00%,100.00%,0.00%,0.00%,-40,-44,180.79,180.79,31.27,31.27
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x038C701874C52B20,True,100.00%,100.00%,0.00%,0.00%,-36,-45,223.05,223.05,218.55,218.55
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-25,-33,227.98,227.98,141.77,141.77
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xDCE0471FD437E359,True,100.00%,100.00%,0.00%,0.00%,-36,-44,241.48,241.48,328.56,328.56
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-37,-45,244.10,244.10,246.58,246.58
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xC82CA0F38D2A15E9,True,100.00%,100.00%,0.00%,0.00%,-37,-45,215.31,215.31,41.28,41.28
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x0C9A20E2E5E6F54C,True,100.00%,100.00%,0.00%,0.00%,-35,-44,240.66,240.66,88.19,88.19
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-36,-43,178.80,178.80,10.78,10.78
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-32,-41,238.23,238.23,334.56,334.56
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x93B9409637347BA4,True,100.00%,100.00%,0.00%,0.00%,-28,-37,241.81,241.81,255.20,255.20
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-34,-38,209.15,209.15,160.35,160.35
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xDBD14A8C2AB0CE32,True,100.00%,100.00%,0.00%,0.00%,-25,-33,240.05,240.05,81.69,81.69
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-35,-39,221.87,221.87,535.21,535.21
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x588D2578218A459B,True,100.00%,100.00%,0.00%,0.00%,-35,-41,250.99,250.99,456.59,456.59
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-24,-29,255.10,255.10,375.62,375.62
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x7694C881B384EE03,True,100.00%,100.00%,0.00%,0.00%,-45,-54,225.44,225.44,293.79,293.79
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x40FC2256FB47388C,True,100.00%,100.00%,0.00%,0.00%,-33,-42,245.57,245.57,213.79,213.79
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xE37BBA04F9D3FE89,True,100.00%,100.00%,0.00%,0.00%,-38,-45,204.37,204.37,132.03,132.03
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xC3DC334F29158BC2,True,100.00%,100.00%,0.00%,0.00%,-39,-47,203.70,203.70,52.94,52.94
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x2AD3880D2C9D1E8F,True,100.00%,100.00%,0.00%,0.00%,-43,-56,240.30,240.30,119.04,119.04
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x1A836AA1A5524991,True,100.00%,100.00%,0.00%,0.00%,-39,-47,186.29,186.29,430.01,430.01
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xDFD017EB417D107C,True,100.00%,100.00%,0.00%,0.00%,-42,-49,235.80,235.80,360.36,360.36
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-30,-37,222.80,222.80,265.52,265.52
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xB962B4F6A50A6F76,True,100.00%,100.00%,0.00%,0.00%,-39,-47,208.82,208.82,173.35,173.35
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x6B46BAF4D7A85A28,True,100.00%,100.00%,0.00%,0.00%,-45,-58,242.13,242.13,91.89,91.89
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0x10A8355E7687831A,True,100.00%,100.00%,0.00%,0.00%,-41,-48,206.72,206.72,278.88,278.88
2025-09-11T17:41:18.954126,0x24374C76B5CF8604,0xDF773BB80AF0C2F9,True,100.00%,100.00%,0.00%,0.00%,-30,-39,219.76,219.76,198.42,198.42
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-29,-38,207.48,207.48,279.42,279.42
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-29,-37,233.64,233.64,464.53,464.53
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-40,-47,231.17,231.17,390.32,390.32
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-37,-44,201.49,201.49,309.84,309.84
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-29,-37,227.51,227.51,228.90,228.90
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-53,225.95,225.95,151.00,151.00
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-36,-42,210.89,210.89,72.94,72.94
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-47,-50,218.68,218.68,258.56,258.56
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-33,-42,221.77,221.77,439.45,439.45
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-30,-39,276.43,276.43,348.41,348.41
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-41,183.20,183.20,267.16,267.16
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x15D5017AA3800F1E,True,100.00%,100.00%,0.00%,0.00%,-27,-32,212.14,212.14,190.46,190.46
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-33,-39,224.49,224.49,108.86,108.86
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x9AB59A717BC7F74D,True,100.00%,100.00%,0.00%,0.00%,-40,-44,180.79,180.79,31.27,31.27
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x038C701874C52B20,True,100.00%,100.00%,0.00%,0.00%,-36,-45,223.05,223.05,218.55,218.55
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-25,-33,227.98,227.98,141.77,141.77
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xDCE0471FD437E359,True,100.00%,100.00%,0.00%,0.00%,-36,-44,241.48,241.48,328.56,328.56
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-37,-45,244.10,244.10,246.58,246.58
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xC82CA0F38D2A15E9,True,100.00%,100.00%,0.00%,0.00%,-37,-45,215.31,215.31,41.28,41.28
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x0C9A20E2E5E6F54C,True,100.00%,100.00%,0.00%,0.00%,-35,-44,240.66,240.66,88.19,88.19
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-36,-43,178.80,178.80,10.78,10.78
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-32,-41,238.23,238.23,334.56,334.56
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x93B9409637347BA4,True,100.00%,100.00%,0.00%,0.00%,-28,-37,241.81,241.81,255.20,255.20
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-31,-41,208.63,208.63,281.72,281.72
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xDBD14A8C2AB0CE32,True,100.00%,100.00%,0.00%,0.00%,-25,-35,246.94,246.94,201.14,201.14
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-33,-40,205.25,205.25,119.91,119.91
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x588D2578218A459B,True,100.00%,100.00%,0.00%,0.00%,-35,-41,250.99,250.99,456.59,456.59
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-21,-31,247.57,247.57,223.66,223.66
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x7694C881B384EE03,True,100.00%,100.00%,0.00%,0.00%,-45,-53,236.01,236.01,410.75,410.75
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x40FC2256FB47388C,True,100.00%,100.00%,0.00%,0.00%,-34,-42,244.63,244.63,334.82,334.82
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xE37BBA04F9D3FE89,True,100.00%,100.00%,0.00%,0.00%,-37,-47,214.94,214.94,253.49,253.49
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xC3DC334F29158BC2,True,100.00%,100.00%,0.00%,0.00%,-35,-47,202.90,202.90,176.50,176.50
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x2AD3880D2C9D1E8F,True,100.00%,100.00%,0.00%,0.00%,-44,-53,239.67,239.67,97.42,97.42
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x1A836AA1A5524991,True,100.00%,100.00%,0.00%,0.00%,-41,-48,185.71,185.71,18.97,18.97
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xDFD017EB417D107C,True,100.00%,100.00%,0.00%,0.00%,-42,-49,235.80,235.80,360.36,360.36
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-30,-37,222.80,222.80,265.52,265.52
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xB962B4F6A50A6F76,True,100.00%,100.00%,0.00%,0.00%,-39,-47,208.82,208.82,173.35,173.35
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x6B46BAF4D7A85A28,True,100.00%,100.00%,0.00%,0.00%,-45,-58,242.13,242.13,91.89,91.89
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0x10A8355E7687831A,True,100.00%,100.00%,0.00%,0.00%,-41,-48,206.72,206.72,278.88,278.88
2025-09-11T17:41:20.035752,0x24374C76B5CF8604,0xDF773BB80AF0C2F9,True,100.00%,100.00%,0.00%,0.00%,-30,-39,219.76,219.76,198.42,198.42
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-29,-38,207.02,207.02,145.11,145.11
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-29,-38,223.06,223.06,64.91,64.91
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-40,-48,238.19,238.19,253.09,253.09
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-36,-46,201.01,201.01,175.44,175.44
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-29,-37,227.51,227.51,228.90,228.90
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-53,225.95,225.95,151.00,151.00
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-36,-42,210.89,210.89,72.94,72.94
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-47,-50,218.68,218.68,258.56,258.56
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-33,-42,221.77,221.77,439.45,439.45
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-30,-39,276.43,276.43,348.41,348.41
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-41,183.20,183.20,267.16,267.16
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x15D5017AA3800F1E,True,100.00%,100.00%,0.00%,0.00%,-27,-32,212.14,212.14,190.46,190.46
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-33,-39,224.49,224.49,108.86,108.86
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x9AB59A717BC7F74D,True,100.00%,100.00%,0.00%,0.00%,-40,-44,180.79,180.79,31.27,31.27
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x038C701874C52B20,True,100.00%,100.00%,0.00%,0.00%,-36,-45,223.05,223.05,218.55,218.55
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-25,-33,227.98,227.98,141.77,141.77
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xDCE0471FD437E359,True,100.00%,100.00%,0.00%,0.00%,-36,-44,241.48,241.48,328.56,328.56
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-37,-45,244.10,244.10,246.58,246.58
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xC82CA0F38D2A15E9,True,100.00%,100.00%,0.00%,0.00%,-37,-45,215.31,215.31,41.28,41.28
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x0C9A20E2E5E6F54C,True,100.00%,100.00%,0.00%,0.00%,-35,-44,240.66,240.66,88.19,88.19
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-36,-43,178.80,178.80,10.78,10.78
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-32,-41,238.23,238.23,334.56,334.56
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x93B9409637347BA4,True,100.00%,100.00%,0.00%,0.00%,-28,-37,241.81,241.81,255.20,255.20
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-31,-41,208.63,208.63,281.72,281.72
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xDBD14A8C2AB0CE32,True,100.00%,100.00%,0.00%,0.00%,-25,-35,246.94,246.94,201.14,201.14
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-33,-40,205.25,205.25,119.91,119.91
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x588D2578218A459B,True,100.00%,100.00%,0.00%,0.00%,-35,-41,250.99,250.99,456.59,456.59
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-21,-31,247.57,247.57,223.66,223.66
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x7694C881B384EE03,True,100.00%,100.00%,0.00%,0.00%,-45,-53,236.01,236.01,410.75,410.75
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x40FC2256FB47388C,True,100.00%,100.00%,0.00%,0.00%,-34,-42,244.63,244.63,334.82,334.82
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xE37BBA04F9D3FE89,True,100.00%,100.00%,0.00%,0.00%,-37,-47,214.94,214.94,253.49,253.49
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0xC3DC334F29158BC2,True,100.00%,100.00%,0.00%,0.00%,-35,-47,202.90,202.90,176.50,176.50
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x2AD3880D2C9D1E8F,True,100.00%,100.00%,0.00%,0.00%,-44,-53,239.67,239.67,97.42,97.42
2025-09-11T17:41:21.111694,0x24374C76B5CF8604,0x1A836AA1A5524991,True,100.00%,100.00%,0.00%,0.00%,-41,-48,185.71,185.71,18.97,18.97
