timestamp,gateway_address,schedule_id,connected_nodes,tx_total,rx_total,tx_rate_1s,rx_rate_1s,avg_latency_ms
2025-09-05T18:03:55.912314,0x24374C76B5CF8604,6,10,0,0,0,0,40.82
2025-09-05T18:03:58.057016,0x24374C76B5CF8604,6,10,0,0,0,0,38.70
2025-09-05T18:04:00.197555,0x24374C76B5CF8604,6,10,0,0,0,0,38.86
2025-09-05T18:04:02.229693,0x24374C76B5CF8604,6,10,0,0,0,0,36.02
2025-09-05T18:04:04.275687,0x24374C76B5CF8604,6,10,0,0,0,0,37.09
2025-09-05T18:04:06.412294,0x24374C76B5CF8604,6,10,0,0,0,0,36.91
2025-09-05T18:04:08.553883,0x24374C76B5CF8604,6,10,0,0,0,0,36.71
2025-09-05T18:04:10.615990,0x24374C76B5CF8604,6,10,0,0,0,0,37.47
2025-09-05T18:04:12.684655,0x24374C76B5CF8604,6,10,0,0,0,0,36.22
2025-09-05T18:04:14.730419,0x24374C76B5CF8604,6,10,0,0,0,0,35.58
2025-09-05T18:04:16.801526,0x24374C76B5CF8604,6,10,0,0,0,0,37.08
2025-09-05T18:04:18.867146,0x24374C76B5CF8604,6,10,0,0,0,0,37.53
2025-09-05T18:04:20.904153,0x24374C76B5CF8604,6,10,0,0,0,0,36.85
2025-09-05T18:04:22.944202,0x24374C76B5CF8604,6,10,0,0,0,0,36.95
2025-09-05T18:04:24.994562,0x24374C76B5CF8604,6,10,0,0,0,0,37.90
2025-09-05T18:04:27.031263,0x24374C76B5CF8604,6,10,0,0,0,0,36.55
2025-09-05T18:04:29.076291,0x24374C76B5CF8604,6,10,0,0,0,0,38.18
2025-09-05T18:04:31.225388,0x24374C76B5CF8604,6,10,0,0,0,0,38.00
2025-09-05T18:04:33.262825,0x24374C76B5CF8604,6,10,0,0,0,0,37.18
2025-09-05T18:04:35.282913,0x24374C76B5CF8604,6,10,0,0,0,0,36.26
2025-09-05T18:04:37.315483,0x24374C76B5CF8604,6,10,0,0,0,0,37.19
2025-09-05T18:04:39.341262,0x24374C76B5CF8604,6,10,0,0,0,0,40.22
2025-09-05T18:04:41.468994,0x24374C76B5CF8604,6,10,0,0,0,0,43.02
2025-09-05T18:04:43.605522,0x24374C76B5CF8604,6,10,0,0,0,0,41.67
2025-09-05T18:04:45.682883,0x24374C76B5CF8604,6,10,0,0,0,0,37.15
2025-09-05T18:04:47.788596,0x24374C76B5CF8604,6,10,0,0,0,0,38.25
2025-09-05T18:04:49.924337,0x24374C76B5CF8604,6,10,0,0,0,0,36.35
2025-09-05T18:04:51.942043,0x24374C76B5CF8604,6,10,0,0,0,0,39.37
2025-09-05T18:04:53.970058,0x24374C76B5CF8604,6,10,0,0,0,0,40.38
2025-09-05T18:04:56.001525,0x24374C76B5CF8604,6,10,0,0,0,0,40.38
2025-09-05T18:04:58.030387,0x24374C76B5CF8604,6,10,0,0,0,0,38.10
2025-09-05T18:05:00.182347,0x24374C76B5CF8604,6,10,0,0,0,0,36.71
2025-09-05T18:05:02.240392,0x24374C76B5CF8604,6,10,0,0,0,0,36.63
2025-09-05T18:05:04.376249,0x24374C76B5CF8604,6,10,0,0,0,0,35.63
2025-09-05T18:05:06.393980,0x24374C76B5CF8604,6,10,0,0,0,0,35.54
2025-09-05T18:05:08.520118,0x24374C76B5CF8604,6,10,0,0,0,0,37.35
2025-09-05T18:05:10.548951,0x24374C76B5CF8604,6,10,0,0,0,0,36.06
2025-09-05T18:05:12.667692,0x24374C76B5CF8604,6,10,0,0,0,0,35.42
2025-09-05T18:05:14.787149,0x24374C76B5CF8604,6,10,0,0,0,0,40.19
2025-09-05T18:05:16.905736,0x24374C76B5CF8604,6,10,0,0,0,0,39.82
2025-09-05T18:05:19.002866,0x24374C76B5CF8604,6,10,0,0,0,0,39.82
2025-09-05T18:05:21.101061,0x24374C76B5CF8604,6,0,0,0,0,0,39.82
